filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label	predictions
2014_DAr_14_1.ann	a									c	c
2014_DAr_14_1.ann	percentage									c	c
2014_DAr_14_1.ann	of									c	c
2014_DAr_14_1.ann	0									c	c
2014_DAr_14_1.ann	-									c	c
2014_DAr_14_1.ann	14									c	c
2014_DAr_14_1.ann	y.o									c	c
2014_DAr_14_1.ann	.									c	c
2014_DAr_14_1.ann	and									c	c
2014_DAr_14_1.ann	15									c	c
2014_DAr_14_1.ann	-									c	c
2014_DAr_14_1.ann	59									c	c
2014_DAr_14_1.ann	y.o									c	c
2014_DAr_14_1.ann	.									c	c
2014_DAr_14_1.ann	in									c	c
2014_DAr_14_1.ann	Yemen									c	i
2014_DAr_14_1.ann	2000	Prepositions	in 2000							i	c
2014_DAr_14_1.ann	is									c	c
2014_DAr_14_1.ann	almost									c	c
2014_DAr_14_1.ann	equal									c	c
2014_DAr_14_1.ann	.									c	c

2014_DAr_14_1.ann	The									c	c
2014_DAr_14_1.ann	overall									c	c
2014_DAr_14_1.ann	trauds	Spelling	trends							i	i
2014_DAr_14_1.ann	about									c	c
2014_DAr_14_1.ann	these									c	c
2014_DAr_14_1.ann	countries									c	c
2014_DAr_14_1.ann	are									c	c
2014_DAr_14_1.ann	different									c	c
2014_DAr_14_1.ann	.									c	c

2014_TSha_16_2.ann	For									c	c
2014_TSha_16_2.ann	example									c	c
2014_TSha_16_2.ann	,									c	c
2014_TSha_16_2.ann	police									c	c
2014_TSha_16_2.ann	and									c	c
2014_TSha_16_2.ann	army									c	c
2014_TSha_16_2.ann	is	Agreement_errors	are							i	i
2014_TSha_16_2.ann	mostly									c	c
2014_TSha_16_2.ann	men									c	c
2014_TSha_16_2.ann	's									c	c
2014_TSha_16_2.ann	occupations									c	c
2014_TSha_16_2.ann	,									c	c
2014_TSha_16_2.ann	but									c	c
2014_TSha_16_2.ann	fashion									c	c
2014_TSha_16_2.ann	and									c	c
2014_TSha_16_2.ann	cooking									c	c
2014_TSha_16_2.ann	is	Agreement_errors	are							i	i
2014_TSha_16_2.ann	actually									c	c
2014_TSha_16_2.ann	women									c	c
2014_TSha_16_2.ann	's									c	c
2014_TSha_16_2.ann	deals	lex_item_choice	domains/preferences							i	c
2014_TSha_16_2.ann	.									c	c

2014_EZa_2_2.ann	Thirdly									c	c
2014_EZa_2_2.ann	,									c	c
2014_EZa_2_2.ann	there									c	c
2014_EZa_2_2.ann	is									c	c
2014_EZa_2_2.ann	a									c	c
2014_EZa_2_2.ann	very									c	c
2014_EZa_2_2.ann	significant									c	c
2014_EZa_2_2.ann	factor									c	c
2014_EZa_2_2.ann	in									c	c
2014_EZa_2_2.ann	achieving									c	c
2014_EZa_2_2.ann	happiness									c	c
2014_EZa_2_2.ann	such									c	c
2014_EZa_2_2.ann	as									c	c
2014_EZa_2_2.ann	an									c	c
2014_EZa_2_2.ann	intension	Spelling	intention							i	i
2014_EZa_2_2.ann	to									c	c
2014_EZa_2_2.ann	be									c	c
2014_EZa_2_2.ann	happy									c	c
2014_EZa_2_2.ann	.									c	c

2014_EPa_46_1.ann	The									c	c
2014_EPa_46_1.ann	charts									c	c
2014_EPa_46_1.ann	illustrate									c	c
2014_EPa_46_1.ann	information	Articles	the information							i	c
2014_EPa_46_1.ann	about									c	c
2014_EPa_46_1.ann	the									c	c
2014_EPa_46_1.ann	ages									c	c
2014_EPa_46_1.ann	of									c	c
2014_EPa_46_1.ann	the									c	c
2014_EPa_46_1.ann	populations									c	c
2014_EPa_46_1.ann	of									c	c
2014_EPa_46_1.ann	two									c	c
2014_EPa_46_1.ann	countries									c	c
2014_EPa_46_1.ann	,									c	c
2014_EPa_46_1.ann	namely									c	c
2014_EPa_46_1.ann	Yemen									c	c
2014_EPa_46_1.ann	and									c	c
2014_EPa_46_1.ann	Italy									c	c
2014_EPa_46_1.ann	,									c	c
2014_EPa_46_1.ann	in									c	c
2014_EPa_46_1.ann	2000									c	c
2014_EPa_46_1.ann	and									c	c
2014_EPa_46_1.ann	predictions	Articles	the predictions							i	c
2014_EPa_46_1.ann	for									c	c
2014_EPa_46_1.ann	2050									c	c
2014_EPa_46_1.ann	.									c	c

2014_EPa_46_1.ann	However									c	c
2014_EPa_46_1.ann	,									c	c
2014_EPa_46_1.ann	this									c	c
2014_EPa_46_1.ann	decrease									c	c
2014_EPa_46_1.ann	is									c	c
2014_EPa_46_1.ann	less									c	c
2014_EPa_46_1.ann	than									c	c
2014_EPa_46_1.ann	in									c	c
2014_EPa_46_1.ann	the									c	c
2014_EPa_46_1.ann	charts									c	c
2014_EPa_46_1.ann	of	Prepositions	about							i	c
2014_EPa_46_1.ann	the									c	c
2014_EPa_46_1.ann	first									c	c
2014_EPa_46_1.ann	county									c	c
2014_EPa_46_1.ann	.									c	c

2014_EPa_46_1.ann	Crusial	Articles	A crucial increase	Spelling	crucial					i	i
2014_EPa_46_1.ann	increase	Articles	A crucial increase							c	c
2014_EPa_46_1.ann	is									c	c
2014_EPa_46_1.ann	predicted									c	c
2014_EPa_46_1.ann	among									c	c
2014_EPa_46_1.ann	old	Articles	the old population							i	i
2014_EPa_46_1.ann	population	Articles	the old population							c	c
2014_EPa_46_1.ann	.									c	c

2014_EZa_32_1.ann	To									c	c
2014_EZa_32_1.ann	sum									c	c
2014_EZa_32_1.ann	up									c	c
2014_EZa_32_1.ann	,									c	c
2014_EZa_32_1.ann	today	Punctuation	today,							i	c
2014_EZa_32_1.ann	when									c	c
2014_EZa_32_1.ann	people									c	c
2014_EZa_32_1.ann	often									c	c
2014_EZa_32_1.ann	use									c	c
2014_EZa_32_1.ann	different									c	c
2014_EZa_32_1.ann	electrical									c	c
2014_EZa_32_1.ann	things									c	c
2014_EZa_32_1.ann	,									c	c
2014_EZa_32_1.ann	electricity									c	c
2014_EZa_32_1.ann	is									c	c
2014_EZa_32_1.ann	very									c	c
2014_EZa_32_1.ann	important									c	c
2014_EZa_32_1.ann	.									c	c

2014_EZa_10_1.ann	People									c	c
2014_EZa_10_1.ann	hace	Spelling	have							i	i
2014_EZa_10_1.ann	to									c	c
2014_EZa_10_1.ann	heat									c	c
2014_EZa_10_1.ann	their									c	c
2014_EZa_10_1.ann	flats									c	c
2014_EZa_10_1.ann	,									c	c
2014_EZa_10_1.ann	eat									c	c
2014_EZa_10_1.ann	more									c	c
2014_EZa_10_1.ann	and									c	c
2014_EZa_10_1.ann	have									c	c
2014_EZa_10_1.ann	more									c	c
2014_EZa_10_1.ann	hot									c	c
2014_EZa_10_1.ann	drinks									c	c
2014_EZa_10_1.ann	than									c	c
2014_EZa_10_1.ann	in									c	c
2014_EZa_10_1.ann	summer									c	c
2014_EZa_10_1.ann	.									c	c

2014_ESha_58_1.ann	Generally									c	c
2014_ESha_58_1.ann	,									c	c
2014_ESha_58_1.ann	it									c	c
2014_ESha_58_1.ann	is									c	c
2014_ESha_58_1.ann	clearly									c	c
2014_ESha_58_1.ann	seen									c	c
2014_ESha_58_1.ann	that									c	c
2014_ESha_58_1.ann	the									c	c
2014_ESha_58_1.ann	age									c	i
2014_ESha_58_1.ann	of									c	i
2014_ESha_58_1.ann	population									c	i
2014_ESha_58_1.ann	will									c	c
2014_ESha_58_1.ann	change									c	c
2014_ESha_58_1.ann	in									c	c
2014_ESha_58_1.ann	future									c	i
2014_ESha_58_1.ann	.									c	c

2014_MGr_27_2.ann	According									c	c
2014_MGr_27_2.ann	to									c	c
2014_MGr_27_2.ann	other									c	c
2014_MGr_27_2.ann	people									c	c
2014_MGr_27_2.ann	,									c	c
2014_MGr_27_2.ann	a									c	c
2014_MGr_27_2.ann	student									c	c
2014_MGr_27_2.ann	should									c	c
2014_MGr_27_2.ann	not									c	c
2014_MGr_27_2.ann	interrupt									c	c
2014_MGr_27_2.ann	the									c	c
2014_MGr_27_2.ann	prosses	Spelling	process							i	i
2014_MGr_27_2.ann	of									c	c
2014_MGr_27_2.ann	learning									c	c
2014_MGr_27_2.ann	and									c	c
2014_MGr_27_2.ann	enter									c	c
2014_MGr_27_2.ann	university									c	c
2014_MGr_27_2.ann	straight									c	c
2014_MGr_27_2.ann	after									c	c
2014_MGr_27_2.ann	graduating									c	c
2014_MGr_27_2.ann	from									c	c
2014_MGr_27_2.ann	school									c	c
2014_MGr_27_2.ann	.									c	c

2014_KKo_11_1.ann	The									c	c
2014_KKo_11_1.ann	chart									c	c
2014_KKo_11_1.ann	illustrates									c	c
2014_KKo_11_1.ann	how									c	c
2014_KKo_11_1.ann	much									c	c
2014_KKo_11_1.ann	time									c	c
2014_KKo_11_1.ann	people									c	c
2014_KKo_11_1.ann	in									c	c
2014_KKo_11_1.ann	the									c	c
2014_KKo_11_1.ann	UK									c	c
2014_KKo_11_1.ann	spend									c	c
2014_KKo_11_1.ann	by	Prepositions	on							i	i
2014_KKo_11_1.ann	telephone									c	c
2014_KKo_11_1.ann	calls									c	c
2014_KKo_11_1.ann	from	Prepositions	from 1995 to 2002							c	c
2014_KKo_11_1.ann	1995	Prepositions	from 1995 to 2002							i	c
2014_KKo_11_1.ann	-	Prepositions	from 1995 to 2002							i	c
2014_KKo_11_1.ann	2002	Prepositions	from 1995 to 2002							c	c
2014_KKo_11_1.ann	.									c	c

2014_ZEv_26_1.ann	There									c	c
2014_ZEv_26_1.ann	was									c	c
2014_ZEv_26_1.ann	also									c	c
2014_ZEv_26_1.ann	a									c	c
2014_ZEv_26_1.ann	great									c	c
2014_ZEv_26_1.ann	number									c	c
2014_ZEv_26_1.ann	of									c	c
2014_ZEv_26_1.ann	those									c	c
2014_ZEv_26_1.ann	who									c	c
2014_ZEv_26_1.ann	visited									c	c
2014_ZEv_26_1.ann	the									c	c
2014_ZEv_26_1.ann	UK									c	c
2014_ZEv_26_1.ann	.									c	c

2014_AMe_20_1.ann	There									c	c
2014_AMe_20_1.ann	is									c	i
2014_AMe_20_1.ann	about									c	c
2014_AMe_20_1.ann	90									c	c
2014_AMe_20_1.ann	percent									c	c
2014_AMe_20_1.ann	of									c	c
2014_AMe_20_1.ann	people									c	c
2014_AMe_20_1.ann	.									c	c

2014_AMe_20_1.ann	All	Punctuation	All in all,							c	c
2014_AMe_20_1.ann	in	Punctuation	All in all,							c	c
2014_AMe_20_1.ann	all	Punctuation	All in all,							c	c
2014_AMe_20_1.ann	we									i	c
2014_AMe_20_1.ann	can									c	c
2014_AMe_20_1.ann	see	Punctuation	see							c	c
2014_AMe_20_1.ann	,	Punctuation	see							i	c
2014_AMe_20_1.ann	that									c	c
2014_AMe_20_1.ann	the									c	c
2014_AMe_20_1.ann	percentage									c	c
2014_AMe_20_1.ann	of									c	c
2014_AMe_20_1.ann	females									c	c
2014_AMe_20_1.ann	and									c	c
2014_AMe_20_1.ann	males									c	c
2014_AMe_20_1.ann	with									c	c
2014_AMe_20_1.ann	post									c	c
2014_AMe_20_1.ann	-									c	c
2014_AMe_20_1.ann	school									c	c
2014_AMe_20_1.ann	qualification									c	c
2014_AMe_20_1.ann	are									c	c
2014_AMe_20_1.ann	quite	lex_item_choice	almost							i	c
2014_AMe_20_1.ann	the									c	c
2014_AMe_20_1.ann	same									c	c
2014_AMe_20_1.ann	.									c	c

2014_KKo_16_2.ann	However									c	c
2014_KKo_16_2.ann	,									c	c
2014_KKo_16_2.ann	it									c	c
2014_KKo_16_2.ann	is									c	c
2014_KKo_16_2.ann	necessary									c	c
2014_KKo_16_2.ann	for									c	c
2014_KKo_16_2.ann	them									c	c
2014_KKo_16_2.ann	as									c	c
2014_KKo_16_2.ann	they									c	c
2014_KKo_16_2.ann	live									c	c
2014_KKo_16_2.ann	in									c	c
2014_KKo_16_2.ann	a									c	c
2014_KKo_16_2.ann	very									c	c
2014_KKo_16_2.ann	complicated									c	c
2014_KKo_16_2.ann	mechanism									c	c
2014_KKo_16_2.ann	called									c	c
2014_KKo_16_2.ann	"									c	c
2014_KKo_16_2.ann	society									c	c
2014_KKo_16_2.ann	"									c	c
2014_KKo_16_2.ann	and									c	c
2014_KKo_16_2.ann	they									c	c
2014_KKo_16_2.ann	have									c	c
2014_KKo_16_2.ann	to									c	c
2014_KKo_16_2.ann	know									c	c
2014_KKo_16_2.ann	all									c	c
2014_KKo_16_2.ann	the									c	c
2014_KKo_16_2.ann	processes									c	c
2014_KKo_16_2.ann	that									c	c
2014_KKo_16_2.ann	happin	Spelling	happen	Word_choice	take place					i	i
2014_KKo_16_2.ann	.									c	c

2014_ASt_19_1.ann	Thus	Linking_device	Then							i	c
2014_ASt_19_1.ann	in									c	c
2014_ASt_19_1.ann	2040									c	c
2014_ASt_19_1.ann	Japan									c	c
2014_ASt_19_1.ann	I	Spelling	is							i	c
2014_ASt_19_1.ann	'd	Spelling	is							i	c
2014_ASt_19_1.ann	expected									c	c
2014_ASt_19_1.ann	to									c	c
2014_ASt_19_1.ann	have									c	c
2014_ASt_19_1.ann	the									c	c
2014_ASt_19_1.ann	highest									c	c
2014_ASt_19_1.ann	proportion									c	c
2014_ASt_19_1.ann	of									c	c
2014_ASt_19_1.ann	their									c	c
2014_ASt_19_1.ann	population									c	c
2014_ASt_19_1.ann	(									c	c
2014_ASt_19_1.ann	about									c	c
2014_ASt_19_1.ann	27									c	c
2014_ASt_19_1.ann	%									c	c
2014_ASt_19_1.ann	)									c	c
2014_ASt_19_1.ann	,									c	i
2014_ASt_19_1.ann	the									c	i
2014_ASt_19_1.ann	second									c	c
2014_ASt_19_1.ann	position									c	c
2014_ASt_19_1.ann	has	Tense_choice	will have							i	c
2014_ASt_19_1.ann	Sweden									c	c
2014_ASt_19_1.ann	(									c	c
2014_ASt_19_1.ann	25									c	c
2014_ASt_19_1.ann	%									c	c
2014_ASt_19_1.ann	)									c	c
2014_ASt_19_1.ann	and									c	c
2014_ASt_19_1.ann	the									c	c
2014_ASt_19_1.ann	last									c	c
2014_ASt_19_1.ann	one									c	c
2014_ASt_19_1.ann	in	Word_choice	will be							i	c
2014_ASt_19_1.ann	USA	Articles	the USA							c	i
2014_ASt_19_1.ann	with									c	c
2014_ASt_19_1.ann	nearly									c	c
2014_ASt_19_1.ann	23									c	c
2014_ASt_19_1.ann	%									c	c
2014_ASt_19_1.ann	.									c	c

2014_EPa_70_1.ann	In	Punctuation	In 2050,							c	c
2014_EPa_70_1.ann	2050	Punctuation	In 2050,							c	c
2014_EPa_70_1.ann	qvontity	Spelling	quantity	Articles	the quantity					i	i
2014_EPa_70_1.ann	will									c	c
2014_EPa_70_1.ann	deacrese	Spelling	decrease							i	i
2014_EPa_70_1.ann	.									c	c

2014_AMe_20_2.ann	We									c	c
2014_AMe_20_2.ann	must									c	c
2014_AMe_20_2.ann	only									c	c
2014_AMe_20_2.ann	find									c	c
2014_AMe_20_2.ann	talented									c	c
2014_AMe_20_2.ann	freedom									c	c
2014_AMe_20_2.ann	art									c	i
2014_AMe_20_2.ann	or									c	c
2014_AMe_20_2.ann	stupid									c	c
2014_AMe_20_2.ann	provocation									c	i
2014_AMe_20_2.ann	witch									c	i
2014_AMe_20_2.ann	do									c	c
2014_AMe_20_2.ann	n't									c	c
2014_AMe_20_2.ann	need									c	c
2014_AMe_20_2.ann	to									c	c
2014_AMe_20_2.ann	be									c	c
2014_AMe_20_2.ann	,									c	c
2014_AMe_20_2.ann	watched									c	c
2014_AMe_20_2.ann	.									c	c

2014_VKo_34_1.ann	Females									c	c
2014_VKo_34_1.ann	were									c	c
2014_VKo_34_1.ann	more									c	c
2014_VKo_34_1.ann	willing									c	c
2014_VKo_34_1.ann	to									c	c
2014_VKo_34_1.ann	finish									c	c
2014_VKo_34_1.ann	their									c	c
2014_VKo_34_1.ann	education									c	c
2014_VKo_34_1.ann	with									c	c
2014_VKo_34_1.ann	eighter	Spelling	either							i	i
2014_VKo_34_1.ann	undergraduate									c	c
2014_VKo_34_1.ann	diploma									c	c
2014_VKo_34_1.ann	or									c	c
2014_VKo_34_1.ann	with									c	c
2014_VKo_34_1.ann	bachelor									c	c
2014_VKo_34_1.ann	's									c	c
2014_VKo_34_1.ann	degree									c	c
2014_VKo_34_1.ann	than									c	c
2014_VKo_34_1.ann	males									c	c
2014_VKo_34_1.ann	did									c	c
2014_VKo_34_1.ann	.									c	c

2014_ESha_28_2.ann	It									c	c
2014_ESha_28_2.ann	is									c	c
2014_ESha_28_2.ann	way	Articles	a way							i	i
2014_ESha_28_2.ann	to									c	c
2014_ESha_28_2.ann	present									c	c
2014_ESha_28_2.ann	their									c	c
2014_ESha_28_2.ann	ideas									c	c
2014_ESha_28_2.ann	to									c	c
2014_ESha_28_2.ann	people	Absence_comp_sent	other people							i	c
2014_ESha_28_2.ann	.									c	c

2014_EZa_90_2.ann	In									c	c
2014_EZa_90_2.ann	2002									c	c
2014_EZa_90_2.ann	the									c	c
2014_EZa_90_2.ann	film									c	c
2014_EZa_90_2.ann	"									c	c
2014_EZa_90_2.ann	Wedding									c	c
2014_EZa_90_2.ann	jar									c	c
2014_EZa_90_2.ann	"									c	c
2014_EZa_90_2.ann	was									c	c
2014_EZa_90_2.ann	shown									c	c
2014_EZa_90_2.ann	to									c	c
2014_EZa_90_2.ann	society									c	c
2014_EZa_90_2.ann	.									c	c

2014_KKo_1_2.ann	When									c	c
2014_KKo_1_2.ann	we									c	c
2014_KKo_1_2.ann	move									c	c
2014_KKo_1_2.ann	,									c	c
2014_KKo_1_2.ann	we									c	c
2014_KKo_1_2.ann	make									c	c
2014_KKo_1_2.ann	our									c	c
2014_KKo_1_2.ann	organism									c	i
2014_KKo_1_2.ann	working	Verb_pattern	work							i	i
2014_KKo_1_2.ann	better									c	c
2014_KKo_1_2.ann	,									c	c
2014_KKo_1_2.ann	so									c	c
2014_KKo_1_2.ann	that									c	c
2014_KKo_1_2.ann	it									c	c
2014_KKo_1_2.ann	will									c	c
2014_KKo_1_2.ann	provoke									c	c
2014_KKo_1_2.ann	improvement									c	i
2014_KKo_1_2.ann	of									c	c
2014_KKo_1_2.ann	all									c	c
2014_KKo_1_2.ann	organs									c	c
2014_KKo_1_2.ann	.									c	c

2014_MTsy_8_2.ann	The									c	i
2014_MTsy_8_2.ann	sport									c	c
2014_MTsy_8_2.ann	gives									c	c
2014_MTsy_8_2.ann	us									c	c
2014_MTsy_8_2.ann	a									c	c
2014_MTsy_8_2.ann	lot									c	c
2014_MTsy_8_2.ann	of									c	c
2014_MTsy_8_2.ann	energy									c	c
2014_MTsy_8_2.ann	and									c	c
2014_MTsy_8_2.ann	positive									c	i
2014_MTsy_8_2.ann	,									c	c
2014_MTsy_8_2.ann	it									c	c
2014_MTsy_8_2.ann	can									c	c
2014_MTsy_8_2.ann	make									c	c
2014_MTsy_8_2.ann	us									c	c
2014_MTsy_8_2.ann	get									c	c
2014_MTsy_8_2.ann	out									c	c
2014_MTsy_8_2.ann	of									c	c
2014_MTsy_8_2.ann	bed									c	c
2014_MTsy_8_2.ann	early									c	c
2014_MTsy_8_2.ann	.									c	c

2014_MTsy_8_2.ann	In									c	c
2014_MTsy_8_2.ann	my									c	c
2014_MTsy_8_2.ann	opinion									c	c
2014_MTsy_8_2.ann	,									c	c
2014_MTsy_8_2.ann	there									c	c
2014_MTsy_8_2.ann	is									c	c
2014_MTsy_8_2.ann	no									c	c
2014_MTsy_8_2.ann	one	Redundant_comp								c	c
2014_MTsy_8_2.ann	particular									c	c
2014_MTsy_8_2.ann	way									c	c
2014_MTsy_8_2.ann	to									c	c
2014_MTsy_8_2.ann	make									c	c
2014_MTsy_8_2.ann	public									c	c
2014_MTsy_8_2.ann	health									c	c
2014_MTsy_8_2.ann	better									c	c
2014_MTsy_8_2.ann	.									c	c

2014_ESha_7_2.ann	Some									c	c
2014_ESha_7_2.ann	of									c	c
2014_ESha_7_2.ann	creative									c	c
2014_ESha_7_2.ann	artists									c	c
2014_ESha_7_2.ann	feel									c	c
2014_ESha_7_2.ann	pressure									c	c
2014_ESha_7_2.ann	from									c	c
2014_ESha_7_2.ann	government									c	c
2014_ESha_7_2.ann	and									c	c
2014_ESha_7_2.ann	society									c	c
2014_ESha_7_2.ann	,									c	c
2014_ESha_7_2.ann	so									c	c
2014_ESha_7_2.ann	they									c	c
2014_ESha_7_2.ann	ca									c	c
2014_ESha_7_2.ann	n't									c	c
2014_ESha_7_2.ann	do									c	c
2014_ESha_7_2.ann	new									c	c
2014_ESha_7_2.ann	things									c	c
2014_ESha_7_2.ann	and									c	c
2014_ESha_7_2.ann	go									c	c
2014_ESha_7_2.ann	to									c	c
2014_ESha_7_2.ann	the									c	c
2014_ESha_7_2.ann	main									c	c
2014_ESha_7_2.ann	aim									c	c
2014_ESha_7_2.ann	of									c	c
2014_ESha_7_2.ann	their									c	c
2014_ESha_7_2.ann	live									c	i
2014_ESha_7_2.ann	.									c	c

2014_ESha_7_2.ann	A									c	c
2014_ESha_7_2.ann	lot									c	c
2014_ESha_7_2.ann	of									c	c
2014_ESha_7_2.ann	people									c	c
2014_ESha_7_2.ann	love									c	c
2014_ESha_7_2.ann	it									c	c
2014_ESha_7_2.ann	because									c	c
2014_ESha_7_2.ann	they									c	c
2014_ESha_7_2.ann	do									c	c
2014_ESha_7_2.ann	n't									c	c
2014_ESha_7_2.ann	pay									c	c
2014_ESha_7_2.ann	for									c	c
2014_ESha_7_2.ann	it									c	c
2014_ESha_7_2.ann	,									c	i
2014_ESha_7_2.ann	you									c	i
2014_ESha_7_2.ann	can									c	c
2014_ESha_7_2.ann	go									c	c
2014_ESha_7_2.ann	with									c	c
2014_ESha_7_2.ann	your									c	c
2014_ESha_7_2.ann	girlfriend									c	c
2014_ESha_7_2.ann	through									c	c
2014_ESha_7_2.ann	the									c	c
2014_ESha_7_2.ann	park									c	c
2014_ESha_7_2.ann	and									c	c
2014_ESha_7_2.ann	hear									c	c
2014_ESha_7_2.ann	beautiful									c	c
2014_ESha_7_2.ann	sounds									c	c
2014_ESha_7_2.ann	of									c	c
2014_ESha_7_2.ann	violy	Spelling	violin							i	i
2014_ESha_7_2.ann	.									c	c

2014_ESha_7_2.ann	What									c	c
2014_ESha_7_2.ann	if									c	c
2014_ESha_7_2.ann	some									c	c
2014_ESha_7_2.ann	people									c	c
2014_ESha_7_2.ann	do									c	c
2014_ESha_7_2.ann	n't									c	c
2014_ESha_7_2.ann	want									c	c
2014_ESha_7_2.ann	to									c	c
2014_ESha_7_2.ann	see									c	c
2014_ESha_7_2.ann	it									c	c
2014_ESha_7_2.ann	,									c	i
2014_ESha_7_2.ann	they									c	i
2014_ESha_7_2.ann	can									c	c
2014_ESha_7_2.ann	be									c	c
2014_ESha_7_2.ann	even									c	c
2014_ESha_7_2.ann	stressed									c	i
2014_ESha_7_2.ann	of	Prepositions	by							i	i
2014_ESha_7_2.ann	some									c	c
2014_ESha_7_2.ann	sort									c	c
2014_ESha_7_2.ann	of									c	c
2014_ESha_7_2.ann	art									c	c
2014_ESha_7_2.ann	.									c	c
2014_ESha_7_2.ann	One									c	c
2014_ESha_7_2.ann	day									c	c
2014_ESha_7_2.ann	I									c	c
2014_ESha_7_2.ann	have									c	i
2014_ESha_7_2.ann	seen									c	c
2014_ESha_7_2.ann	the									c	c
2014_ESha_7_2.ann	video									c	c
2014_ESha_7_2.ann	on									c	c
2014_ESha_7_2.ann	Youtube	Spelling	YouTube							i	c
2014_ESha_7_2.ann	,									c	c
2014_ESha_7_2.ann	in									c	i
2014_ESha_7_2.ann	channel									c	i
2014_ESha_7_2.ann	"									c	c
2014_ESha_7_2.ann	Steve									c	c
2014_ESha_7_2.ann	kardynal	Spelling	Kardynal							i	c
2014_ESha_7_2.ann	"									c	c
2014_ESha_7_2.ann	.									c	c

2014_AEr_9_1.ann	From									c	c
2014_AEr_9_1.ann	the	Articles								c	c
2014_AEr_9_1.ann	another									c	i
2014_AEr_9_1.ann	point									c	c
2014_AEr_9_1.ann	of									c	c
2014_AEr_9_1.ann	view									c	c
2014_AEr_9_1.ann	,									c	c
2014_AEr_9_1.ann	twice									c	c
2014_AEr_9_1.ann	bigger	Prepositional_adjective	as big							i	i
2014_AEr_9_1.ann	amount	Articles	the							c	i
2014_AEr_9_1.ann	of									c	c
2014_AEr_9_1.ann	woman	Noun_number	women							i	c
2014_AEr_9_1.ann	have									c	c
2014_AEr_9_1.ann	an									c	c
2014_AEr_9_1.ann	undergraduate									c	c
