filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label
2014_EPa_40_2.ann	part									c
2014_EPa_40_2.ann	of									c
2014_EPa_40_2.ann	your									c
2014_EPa_40_2.ann	common									c
2014_EPa_40_2.ann	health									c
2014_EPa_40_2.ann	when									c
2014_EPa_40_2.ann	you									c
2014_EPa_40_2.ann	heal									c
2014_EPa_40_2.ann	anether	Spelling	another							i
2014_EPa_40_2.ann	part									c
2014_EPa_40_2.ann	.									c

2014_TSha_5_2.ann	To									c
2014_TSha_5_2.ann	sum									c
2014_TSha_5_2.ann	up									c
2014_TSha_5_2.ann	,									c
2014_TSha_5_2.ann	different									c
2014_TSha_5_2.ann	people									c
2014_TSha_5_2.ann	may									c
2014_TSha_5_2.ann	have									c
2014_TSha_5_2.ann	their									c
2014_TSha_5_2.ann	own									c
2014_TSha_5_2.ann	unique									c
2014_TSha_5_2.ann	point									c
2014_TSha_5_2.ann	of									c
2014_TSha_5_2.ann	view									c
2014_TSha_5_2.ann	.									c

2014_ESha_63_2.ann	One									c
2014_ESha_63_2.ann	of									c
2014_ESha_63_2.ann	the									c
2014_ESha_63_2.ann	ways									c
2014_ESha_63_2.ann	to									c
2014_ESha_63_2.ann	solve									c
2014_ESha_63_2.ann	this									c
2014_ESha_63_2.ann	problem									c
2014_ESha_63_2.ann	is									c
2014_ESha_63_2.ann	to									c
2014_ESha_63_2.ann	give									c
2014_ESha_63_2.ann	people									c
2014_ESha_63_2.ann	more									c
2014_ESha_63_2.ann	opportunities									c
2014_ESha_63_2.ann	for									c
2014_ESha_63_2.ann	good									c
2014_ESha_63_2.ann	rest									c
2014_ESha_63_2.ann	.									c

2014_EZa_52_1.ann	In									c
2014_EZa_52_1.ann	addition									c
2014_EZa_52_1.ann	,									c
2014_EZa_52_1.ann	there									c
2014_EZa_52_1.ann	is									c
2014_EZa_52_1.ann	a									c
2014_EZa_52_1.ann	two									c
2014_EZa_52_1.ann	column									c
2014_EZa_52_1.ann	in									c
2014_EZa_52_1.ann	each									c
2014_EZa_52_1.ann	line									c
2014_EZa_52_1.ann	for									c
2014_EZa_52_1.ann	matching									c
2014_EZa_52_1.ann	data									c
2014_EZa_52_1.ann	between									c
2014_EZa_52_1.ann	men									c
2014_EZa_52_1.ann	and									c
2014_EZa_52_1.ann	women									c
2014_EZa_52_1.ann	.									c

2014_EZa_52_1.ann	There									c
2014_EZa_52_1.ann	are									c
2014_EZa_52_1.ann	also									c
2014_EZa_52_1.ann	more									c
2014_EZa_52_1.ann	males									c
2014_EZa_52_1.ann	,									c
2014_EZa_52_1.ann	who									c
2014_EZa_52_1.ann	got									c
2014_EZa_52_1.ann	master									c
2014_EZa_52_1.ann	's									c
2014_EZa_52_1.ann	degree									c
2014_EZa_52_1.ann	(									c
2014_EZa_52_1.ann	6									c
2014_EZa_52_1.ann	to									c
2014_EZa_52_1.ann	4									c
2014_EZa_52_1.ann	)									c
2014_EZa_52_1.ann	.									c

2014_EPa_41_2.ann	I									c
2014_EPa_41_2.ann	believe									c
2014_EPa_41_2.ann	that									c
2014_EPa_41_2.ann	many									c
2014_EPa_41_2.ann	measures									c
2014_EPa_41_2.ann	can									c
2014_EPa_41_2.ann	improve									c
2014_EPa_41_2.ann	public	Absence_comp_sent	the quality of							i
2014_EPa_41_2.ann	health	Absence_comp_sent	the quality of							i
2014_EPa_41_2.ann	.									c

2014_EPa_41_2.ann	If									c
2014_EPa_41_2.ann	people									c
2014_EPa_41_2.ann	think									c
2014_EPa_41_2.ann	in									c
2014_EPa_41_2.ann	a									c
2014_EPa_41_2.ann	positive									c
2014_EPa_41_2.ann	way									c
2014_EPa_41_2.ann	,									c
2014_EPa_41_2.ann	they									c
2014_EPa_41_2.ann	will									c
2014_EPa_41_2.ann	have									c
2014_EPa_41_2.ann	a									c
2014_EPa_41_2.ann	good									c
2014_EPa_41_2.ann	health									c
2014_EPa_41_2.ann	.									c

2014_ZEv_22_1.ann	Other									c
2014_ZEv_22_1.ann	countries									c
2014_ZEv_22_1.ann	such									c
2014_ZEv_22_1.ann	as									c
2014_ZEv_22_1.ann	Turkey									c
2014_ZEv_22_1.ann	,									c
2014_ZEv_22_1.ann	Greece									c
2014_ZEv_22_1.ann	and									c
2014_ZEv_22_1.ann	USA									c
2014_ZEv_22_1.ann	accounted									c
2014_ZEv_22_1.ann	to									c
2014_ZEv_22_1.ann	the									c
2014_ZEv_22_1.ann	number									c
2014_ZEv_22_1.ann	,									c
2014_ZEv_22_1.ann	which									c
2014_ZEv_22_1.ann	is	Tense_choice	was							i
2014_ZEv_22_1.ann	less									c
2014_ZEv_22_1.ann	than									c
2014_ZEv_22_1.ann	5									c
2014_ZEv_22_1.ann	millions	Numerals	million							i
2014_ZEv_22_1.ann	of									c
2014_ZEv_22_1.ann	UK									c
2014_ZEv_22_1.ann	visitors									c
2014_ZEv_22_1.ann	.									c

2014_MBi_6_2.ann	Namelly	Spelling	namely							i
2014_MBi_6_2.ann	,									c
2014_MBi_6_2.ann	one									c
2014_MBi_6_2.ann	of									c
2014_MBi_6_2.ann	the									c
2014_MBi_6_2.ann	main									c
2014_MBi_6_2.ann	themes									c
2014_MBi_6_2.ann	of									c
2014_MBi_6_2.ann	discussing									c
2014_MBi_6_2.ann	is									c
2014_MBi_6_2.ann	about									c
2014_MBi_6_2.ann	proportion									c
2014_MBi_6_2.ann	of									c
2014_MBi_6_2.ann	male									c
2014_MBi_6_2.ann	and									c
2014_MBi_6_2.ann	female									c
2014_MBi_6_2.ann	students									c
2014_MBi_6_2.ann	should									c
2014_MBi_6_2.ann	be									c
2014_MBi_6_2.ann	accepted									c
2014_MBi_6_2.ann	for									c
2014_MBi_6_2.ann	studying									c
2014_MBi_6_2.ann	in									c
2014_MBi_6_2.ann	every									c
2014_MBi_6_2.ann	discipline									c
2014_MBi_6_2.ann	.									c

2014_MBi_6_2.ann	Overall									c
2014_MBi_6_2.ann	,									c
2014_MBi_6_2.ann	it									c
2014_MBi_6_2.ann	is									c
2014_MBi_6_2.ann	clear									c
2014_MBi_6_2.ann	that									c
2014_MBi_6_2.ann	amount									c
2014_MBi_6_2.ann	of									c
2014_MBi_6_2.ann	male									c
2014_MBi_6_2.ann	and									c
2014_MBi_6_2.ann	female									c
2014_MBi_6_2.ann	students									c
2014_MBi_6_2.ann	is									c
2014_MBi_6_2.ann	not									c

2014_EZa_47_1.ann	Females									c
2014_EZa_47_1.ann	are									c
2014_EZa_47_1.ann	not									c
2014_EZa_47_1.ann	interestred	Spelling	interested							i
2014_EZa_47_1.ann	in									c
2014_EZa_47_1.ann	this									c
2014_EZa_47_1.ann	sphere									c
2014_EZa_47_1.ann	,									c
2014_EZa_47_1.ann	that									c
2014_EZa_47_1.ann	is									c
2014_EZa_47_1.ann	why									c
2014_EZa_47_1.ann	the									c
2014_EZa_47_1.ann	number									c
2014_EZa_47_1.ann	of									c
2014_EZa_47_1.ann	males									c
2014_EZa_47_1.ann	rather									c
2014_EZa_47_1.ann	big									c
2014_EZa_47_1.ann	up									c
2014_EZa_47_1.ann	to									c
2014_EZa_47_1.ann	90									c
2014_EZa_47_1.ann	%									c
2014_EZa_47_1.ann	of									c
2014_EZa_47_1.ann	all									c
2014_EZa_47_1.ann	gender									c
2014_EZa_47_1.ann	.									c

2014_VPe_47_2.ann	They									c
2014_VPe_47_2.ann	even									c
2014_VPe_47_2.ann	can									c
2014_VPe_47_2.ann	not									c
2014_VPe_47_2.ann	study									c
2014_VPe_47_2.ann	at									c
2014_VPe_47_2.ann	university	Articles	the university							i
2014_VPe_47_2.ann	.									c

2014_VPe_47_2.ann	To									c
2014_VPe_47_2.ann	tell									c
2014_VPe_47_2.ann	the									c
2014_VPe_47_2.ann	truth									c
2014_VPe_47_2.ann	,									c
2014_VPe_47_2.ann	I									c
2014_VPe_47_2.ann	do									c
2014_VPe_47_2.ann	not									c
2014_VPe_47_2.ann	consider	lex_item_choice	thinks							i
2014_VPe_47_2.ann	that									c
2014_VPe_47_2.ann	it									c
2014_VPe_47_2.ann	is									c
2014_VPe_47_2.ann	allowable	lex_item_choice	right							i
2014_VPe_47_2.ann	.									c

2014_VPe_47_2.ann	It									c
2014_VPe_47_2.ann	has									c
2014_VPe_47_2.ann	both									c
2014_VPe_47_2.ann	advantages									c
2014_VPe_47_2.ann	and									c
2014_VPe_47_2.ann	disadvantages									c
2014_VPe_47_2.ann	which	Relative_clause	, which							i
2014_VPe_47_2.ann	I									c
2014_VPe_47_2.ann	will									c
2014_VPe_47_2.ann	illustrate									c
2014_VPe_47_2.ann	for									c
2014_VPe_47_2.ann	expressing									c
2014_VPe_47_2.ann	my									c
2014_VPe_47_2.ann	own									c
2014_VPe_47_2.ann	opinion									c
2014_VPe_47_2.ann	.									c

2014_VPe_47_2.ann	Moreover									c
2014_VPe_47_2.ann	,									c
2014_VPe_47_2.ann	this									c
2014_VPe_47_2.ann	can									c
2014_VPe_47_2.ann	support	lex_item_choice	help							i
2014_VPe_47_2.ann	to									c
2014_VPe_47_2.ann	create									c
2014_VPe_47_2.ann	better									c
2014_VPe_47_2.ann	relationships									c
2014_VPe_47_2.ann	between									c
2014_VPe_47_2.ann	both									c
2014_VPe_47_2.ann	males									c
2014_VPe_47_2.ann	and									c
2014_VPe_47_2.ann	females									c
2014_VPe_47_2.ann	.									c

2014_VPe_47_2.ann	Besides									c
2014_VPe_47_2.ann	,									c
2014_VPe_47_2.ann	I									c
2014_VPe_47_2.ann	think									c
2014_VPe_47_2.ann	it									c
2014_VPe_47_2.ann	can									c
2014_VPe_47_2.ann	solve									c
2014_VPe_47_2.ann	the									c
2014_VPe_47_2.ann	probrem	Spelling	problem							i
2014_VPe_47_2.ann	which									c
2014_VPe_47_2.ann	we									c
2014_VPe_47_2.ann	have									c
2014_VPe_47_2.ann	in									c
2014_VPe_47_2.ann	our									c
2014_VPe_47_2.ann	university									c
2014_VPe_47_2.ann	system									c
2014_VPe_47_2.ann	.									c

2014_MTsy_32_2.ann	So									c
2014_MTsy_32_2.ann	maybe									c
2014_MTsy_32_2.ann	there									c
2014_MTsy_32_2.ann	are									c
2014_MTsy_32_2.ann	other									c
2014_MTsy_32_2.ann	measures									c
2014_MTsy_32_2.ann	that									c
2014_MTsy_32_2.ann	goverment									i
2014_MTsy_32_2.ann	can									c
2014_MTsy_32_2.ann	do	Word_choice	take							i
2014_MTsy_32_2.ann	.									c

2014_EPa_76_2.ann	But									c
2014_EPa_76_2.ann	will									c
2014_EPa_76_2.ann	it									c
2014_EPa_76_2.ann	be									c
2014_EPa_76_2.ann	enough									c
2014_EPa_76_2.ann	?									c

2014_ZEv_35_1.ann	Looking									c
2014_ZEv_35_1.ann	more									c
2014_ZEv_35_1.ann	closely									c
2014_ZEv_35_1.ann	at									c
2014_ZEv_35_1.ann	the									c
2014_ZEv_35_1.ann	trend									c
2014_ZEv_35_1.ann	for									c
2014_ZEv_35_1.ann	1979									c
2014_ZEv_35_1.ann	,									c
2014_ZEv_35_1.ann	it									c
2014_ZEv_35_1.ann	can									c
2014_ZEv_35_1.ann	be									c
2014_ZEv_35_1.ann	seen									c
2014_ZEv_35_1.ann	,	Punctuation								c
2014_ZEv_35_1.ann	that									c
2014_ZEv_35_1.ann	lines									c
2014_ZEv_35_1.ann	of									c
2014_ZEv_35_1.ann	visits									c
2014_ZEv_35_1.ann	abroad									c
2014_ZEv_35_1.ann	by									c
2014_ZEv_35_1.ann	UK									c
2014_ZEv_35_1.ann	residents									c
2014_ZEv_35_1.ann	and									c
2014_ZEv_35_1.ann	visits									c
2014_ZEv_35_1.ann	to									c
2014_ZEv_35_1.ann	the									c
2014_ZEv_35_1.ann	UK									c
2014_ZEv_35_1.ann	by									c
2014_ZEv_35_1.ann	overseas									c
2014_ZEv_35_1.ann	residents									c
2014_ZEv_35_1.ann	have	Tense_choice	did not change a lot							i
2014_ZEv_35_1.ann	not	Tense_choice	did not change a lot							c
2014_ZEv_35_1.ann	changed	Tense_choice	did not change a lot							i
2014_ZEv_35_1.ann	as	Tense_choice	did not change a lot							i
2014_ZEv_35_1.ann	much	Tense_choice	did not change a lot							i
2014_ZEv_35_1.ann	.									c

2014_EZa_65_2.ann	Some									c
2014_EZa_65_2.ann	people									c
2014_EZa_65_2.ann	are									c
2014_EZa_65_2.ann	absolutely									c
2014_EZa_65_2.ann	sure									c
2014_EZa_65_2.ann	that									c
2014_EZa_65_2.ann	freedom									c
2014_EZa_65_2.ann	in									c
2014_EZa_65_2.ann	different									c
2014_EZa_65_2.ann	arts									c
2014_EZa_65_2.ann	is									c
2014_EZa_65_2.ann	very									c
2014_EZa_65_2.ann	dangerous									c
2014_EZa_65_2.ann	.									c

2014_VPe_43_2.ann	Nowadays									c
2014_VPe_43_2.ann	universities									c
2014_VPe_43_2.ann	play									c
2014_VPe_43_2.ann	a									c
2014_VPe_43_2.ann	huge									c
2014_VPe_43_2.ann	role									c
2014_VPe_43_2.ann	in									c
2014_VPe_43_2.ann	the	Articles								c
2014_VPe_43_2.ann	human									c
2014_VPe_43_2.ann	society									c
2014_VPe_43_2.ann	.									c

2014_ASt_5_2.ann	Different									c
2014_ASt_5_2.ann	subjects									c
2014_ASt_5_2.ann	have									c
2014_ASt_5_2.ann	sundray	Spelling	sundry							i
2014_ASt_5_2.ann	demand									c
2014_ASt_5_2.ann	according									c
2014_ASt_5_2.ann	to									c
2014_ASt_5_2.ann	the									c
2014_ASt_5_2.ann	gender									c
2014_ASt_5_2.ann	allocation									c
2014_ASt_5_2.ann	.									c

2014_AAl_12_2.ann	They									c
2014_AAl_12_2.ann	try									c
2014_AAl_12_2.ann	to									c
2014_AAl_12_2.ann	get									c
2014_AAl_12_2.ann	the									c
2014_AAl_12_2.ann	same									c
2014_AAl_12_2.ann	treatment									c
2014_AAl_12_2.ann	in									c
2014_AAl_12_2.ann	every									c
2014_AAl_12_2.ann	field									c
2014_AAl_12_2.ann	of									c
2014_AAl_12_2.ann	live	lex_item_choice	life							i
2014_AAl_12_2.ann	.									c

2014_EEm_29_1.ann	Whele	Spelling	while							i
2014_EEm_29_1.ann	all									c
2014_EEm_29_1.ann	three									c
2014_EEm_29_1.ann	countrees	Spelling	countries							i
2014_EEm_29_1.ann	are									c
2014_EEm_29_1.ann	located									c
2014_EEm_29_1.ann	in									c
2014_EEm_29_1.ann	absolutely									c
2014_EEm_29_1.ann	different									c
2014_EEm_29_1.ann	parts									c
2014_EEm_29_1.ann	of									c
2014_EEm_29_1.ann	the									c
2014_EEm_29_1.ann	word									c
2014_EEm_29_1.ann	they									c
2014_EEm_29_1.ann	share									c
2014_EEm_29_1.ann	the									c
2014_EEm_29_1.ann	same									c
2014_EEm_29_1.ann	trait	Noun_number								c
2014_EEm_29_1.ann	.									c

2014_EEm_29_1.ann	Japan									c
2014_EEm_29_1.ann	,									c
2014_EEm_29_1.ann	starting									c
2014_EEm_29_1.ann	at									c
2014_EEm_29_1.ann	5									c
2014_EEm_29_1.ann	percent									c
2014_EEm_29_1.ann	lost									c
2014_EEm_29_1.ann	the									c
2014_EEm_29_1.ann	amount	lex_item_choice	number							i
2014_EEm_29_1.ann	of									c
2014_EEm_29_1.ann	old									c
2014_EEm_29_1.ann	people									c
2014_EEm_29_1.ann	to									c
2014_EEm_29_1.ann	nearly									c
2014_EEm_29_1.ann	3									c
2014_EEm_29_1.ann	percent									c
2014_EEm_29_1.ann	by									c
2014_EEm_29_1.ann	1960									c
2014_EEm_29_1.ann	.									c

2014_EEm_29_1.ann	The									c
2014_EEm_29_1.ann	numbers									c
2014_EEm_29_1.ann	stayed									c
2014_EEm_29_1.ann	the									c
2014_EEm_29_1.ann	same									c
2014_EEm_29_1.ann	and									c
2014_EEm_29_1.ann	after									c
2014_EEm_29_1.ann	1980									c
2014_EEm_29_1.ann	they									c
2014_EEm_29_1.ann	started									c
2014_EEm_29_1.ann	to									c
2014_EEm_29_1.ann	increase									c
2014_EEm_29_1.ann	.									c

2014_EZa_59_2.ann	The									c
2014_EZa_59_2.ann	information									c
2014_EZa_59_2.ann	space									c
2014_EZa_59_2.ann	is									c
2014_EZa_59_2.ann	full									c
2014_EZa_59_2.ann	by									c
2014_EZa_59_2.ann	low									c
2014_EZa_59_2.ann	-									c
2014_EZa_59_2.ann	quality									c
2014_EZa_59_2.ann	art									c
2014_EZa_59_2.ann	.									c
2014_EZa_59_2.ann	About									c
2014_EZa_59_2.ann	80									c
2014_EZa_59_2.ann	%									c
2014_EZa_59_2.ann	of									c
2014_EZa_59_2.ann	actual									c
2014_EZa_59_2.ann	art									c
2014_EZa_59_2.ann	is									c
2014_EZa_59_2.ann	unusable									c
2014_EZa_59_2.ann	trash									c
2014_EZa_59_2.ann	.									c

2014_EZa_59_2.ann	But									c
2014_EZa_59_2.ann	what									c
2014_EZa_59_2.ann	about									c
2014_EZa_59_2.ann	children									c
2014_EZa_59_2.ann	?									c

2014_EZa_59_2.ann	The									c
2014_EZa_59_2.ann	stated									c
2014_EZa_59_2.ann	based									c
2014_EZa_59_2.ann	on									c
2014_EZa_59_2.ann	ideas									c
2014_EZa_59_2.ann	of									c
2014_EZa_59_2.ann	liberty									c
2014_EZa_59_2.ann	and									c
2014_EZa_59_2.ann	respect									c
2014_EZa_59_2.ann	.									c

2014_AMe_21_2.ann	A									c
2014_AMe_21_2.ann	good									c
2014_AMe_21_2.ann	example									c
2014_AMe_21_2.ann	is									c
2014_AMe_21_2.ann	graffiti									c
2014_AMe_21_2.ann	artists									c
2014_AMe_21_2.ann	.									c

2014_AMe_21_2.ann	The	Articles	Historical buildings							i
2014_AMe_21_2.ann	historical	Articles	Historical buildings							i
2014_AMe_21_2.ann	buildings	Articles	Historical buildings							c
2014_AMe_21_2.ann	are									c
2014_AMe_21_2.ann	painted	Verb_pattern	painted with							i
2014_AMe_21_2.ann	by	Verb_pattern	painted with							i
2014_AMe_21_2.ann	the	Articles	bad words							c
2014_AMe_21_2.ann	bad	Articles	bad words							c
2014_AMe_21_2.ann	words	Articles	bad words							c
2014_AMe_21_2.ann	.									c

2014_AAl_24_2.ann	Moreover									c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	it									c
2014_AAl_24_2.ann	will									c
2014_AAl_24_2.ann	be									c
2014_AAl_24_2.ann	better									c
2014_AAl_24_2.ann	for									c
2014_AAl_24_2.ann	student									c
2014_AAl_24_2.ann	's									c
2014_AAl_24_2.ann	social									c
2014_AAl_24_2.ann	development									c
2014_AAl_24_2.ann	.									c

2014_AAl_24_2.ann	We									c
2014_AAl_24_2.ann	can									c
2014_AAl_24_2.ann	note									c
2014_AAl_24_2.ann	it									c
2014_AAl_24_2.ann	even									c
2014_AAl_24_2.ann	at									c
2014_AAl_24_2.ann	school									c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	when									c
2014_AAl_24_2.ann	usually	Word_order	boys are usually better at physics							i
2014_AAl_24_2.ann	boys	Word_order	boys are usually better at physics							c
2014_AAl_24_2.ann	are	Word_order	boys are usually better at physics							c
2014_AAl_24_2.ann	better	Word_order	boys are usually better at physics	Prepositional_adjective	better at					i
2014_AAl_24_2.ann	in	Word_order	boys are usually better at physics	Prepositional_adjective	better at					i
2014_AAl_24_2.ann	physics	Word_order	boys are usually better at physics							c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	mathematics									c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	chemistry									c
2014_AAl_24_2.ann	.									c

2014_AAl_24_2.ann	In									c
2014_AAl_24_2.ann	conclusion									c
2014_AAl_24_2.ann	I									c
2014_AAl_24_2.ann	would									c
2014_AAl_24_2.ann	like									c
2014_AAl_24_2.ann	to									c
2014_AAl_24_2.ann	mention									c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	that									c
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	according									c
2014_AAl_24_2.ann	to									c
2014_AAl_24_2.ann	my									c
2014_AAl_24_2.ann	oppinion	Spelling	opinion							i
2014_AAl_24_2.ann	,									c
2014_AAl_24_2.ann	the									c
2014_AAl_24_2.ann	idea									c
2014_AAl_24_2.ann	of									c
2014_AAl_24_2.ann	acception	Spelling	accepting	Category_confusion	accepting					i
2014_AAl_24_2.ann	equal	Articles	an equal number							c
2014_AAl_24_2.ann	number	Articles	an equal number							i
2014_AAl_24_2.ann	of									c
2014_AAl_24_2.ann	boys									c
2014_AAl_24_2.ann	and									c
2014_AAl_24_2.ann	girls									c
2014_AAl_24_2.ann	in									c
2014_AAl_24_2.ann	universities									c
2014_AAl_24_2.ann	seems	Word_order	seems unreliable to me							c
2014_AAl_24_2.ann	to	Word_order	seems unreliable to me							i
2014_AAl_24_2.ann	me	Word_order	seems unreliable to me							i
2014_AAl_24_2.ann	unreliable	Word_order	seems unreliable to me							c
2014_AAl_24_2.ann	.									i

2014_DZu_28_2.ann	Franckly	Spelling	Frankly							i
2014_DZu_28_2.ann	speaking									c
2014_DZu_28_2.ann	,									c
2014_DZu_28_2.ann	I									c
2014_DZu_28_2.ann	am									c
2014_DZu_28_2.ann	still									c
2014_DZu_28_2.ann	in									c
2014_DZu_28_2.ann	2									c
2014_DZu_28_2.ann	minds									c
2014_DZu_28_2.ann	about									c
2014_DZu_28_2.ann	this									c
2014_DZu_28_2.ann	question									c
2014_DZu_28_2.ann	.									c
